accuracy,loss,val_accuracy,val_loss
0.7092239856719971,0.7588927745819092,0.5466479063034058,34.98838806152344
0.7423133254051208,0.6100471019744873,0.607594907283783,0.8905304074287415
0.7877013087272644,0.4964043200016022,0.7655884027481079,0.5458360314369202
0.826647162437439,0.40744146704673767,0.7819972038269043,0.4958651661872864
0.8418740630149841,0.36555853486061096,0.8012189269065857,0.505848228931427
0.8052708506584167,0.4475404918193817,0.8082512617111206,0.5084593296051025
0.8304538726806641,0.40736615657806396,0.7998124957084656,0.4393751323223114
0.8620790839195251,0.33354389667510986,0.797468364238739,0.4813539683818817
0.8843338489532471,0.28982579708099365,0.8274730443954468,0.4294073283672333
0.8925329446792603,0.26638907194137573,0.8171589374542236,0.46107587218284607
0.8049780130386353,0.4421960413455963,0.819034218788147,0.39552605152130127
0.8418740630149841,0.3749770224094391,0.7482419013977051,0.6118390560150146
0.8366032242774963,0.4053562581539154,0.8302859663963318,0.4262632429599762
0.8556368947029114,0.3362899124622345,0.8509141802787781,0.37923410534858704
0.891361653804779,0.29403218626976013,0.8471636176109314,0.4434897005558014
0.8070278167724609,0.44613465666770935,0.8124706745147705,0.4079487919807434
0.7786237001419067,0.5159271955490112,0.7618377804756165,0.5103422403335571
0.8061493635177612,0.4717833995819092,0.6263478398323059,0.9088540077209473
0.777745246887207,0.5724111199378967,0.7637130618095398,0.4802219867706299
0.8286048769950867,0.3909568190574646,0.855133593082428,0.37173759937286377
0.862532913684845,0.3202098608016968,0.8645100593566895,0.34418290853500366
0.8754021525382996,0.3007255494594574,0.8635724186897278,0.34271490573883057
0.9011406898498535,0.24919253587722778,0.8616971373558044,0.3610643446445465
0.9113776087760925,0.21978811919689178,0.8537271618843079,0.4027354121208191
0.8366032242774963,0.39562252163887024,0.8481012582778931,0.3724876940250397
0.8808199167251587,0.2903398871421814,0.8560712337493896,0.3451618552207947
0.9036602973937988,0.25094446539878845,0.849507749080658,0.3929614722728729
0.9235724806785583,0.20516645908355713,0.8598218560218811,0.3518124222755432
0.9405563473701477,0.16140037775039673,0.8560712337493896,0.4287855625152588
0.8770132064819336,0.31069910526275635,0.8560712337493896,0.34090593457221985
0.912445068359375,0.22852014005184174,0.8659165501594543,0.3729301393032074
0.9314787983894348,0.17842425405979156,0.830754816532135,0.476969450712204
0.9426061511039734,0.1426331102848053,0.8616971373558044,0.39664167165756226
0.89341139793396,0.2653059959411621,0.8556024432182312,0.3629663586616516
0.9273791909217834,0.19768796861171722,0.8612282872200012,0.3602530062198639
0.9335285425186157,0.16904005408287048,0.8673230409622192,0.4059344530105591
0.9590044021606445,0.11819638311862946,0.8556024432182312,0.49201181530952454
0.9674963355064392,0.08814771473407745,0.8682606816291809,0.4827532470226288
0.8462664484977722,0.35580483078956604,0.8743553757667542,0.30253782868385315
0.8764275312423706,0.2968834936618805,0.8762306571006775,0.321240097284317
0.8928257822990417,0.26817232370376587,0.875761866569519,0.3125038146972656
0.9057101011276245,0.22838348150253296,0.8560712337493896,0.37082961201667786
0.9023106098175049,0.24354435503482819,0.8720112442970276,0.3346060514450073
0.9251242876052856,0.19129329919815063,0.8654477000236511,0.34312868118286133
0.946768045425415,0.14723967015743256,0.8659165501594543,0.3824410140514374
0.9540801644325256,0.1361420899629593,0.8645100593566895,0.4007570147514343
0.9001464247703552,0.25359195470809937,0.849507749080658,0.3498498797416687
0.8998535871505737,0.23934324085712433,0.866854190826416,0.33944955468177795
0.9317715764045715,0.187594473361969,0.8738865256309509,0.33833593130111694
0.9434846043586731,0.16164250671863556,0.8645100593566895,0.35669323801994324
0.9590044021606445,0.1164456233382225,0.8626347780227661,0.38945505023002625
0.9036602973937988,0.24716417491436005,0.8631036281585693,0.36667776107788086
0.9355783462524414,0.1715594232082367,0.8659165501594543,0.37186840176582336
0.9449487328529358,0.14538395404815674,0.8677918314933777,0.3621688485145569
0.9557833075523376,0.11896964907646179,0.8734177350997925,0.39952608942985535
0.9669106602668762,0.08992200344800949,0.8607594966888428,0.44736307859420776
0.9352855086326599,0.16009168326854706,0.8687294721603394,0.40380150079727173
0.9461200833320618,0.13757169246673584,0.8701359629631042,0.3900521397590637
0.9645680785179138,0.09885329008102417,0.8710736036300659,0.39644330739974976
0.965739369392395,0.09502730518579483,0.8682606816291809,0.41513490676879883
0.973938524723053,0.07663793116807938,0.8691983222961426,0.44678327441215515
0.8811127543449402,0.31153011322021484,0.8738865256309509,0.3055604100227356
0.8954612016677856,0.2590501010417938,0.866854190826416,0.30692389607429504
0.913616418838501,0.21919606626033783,0.8616971373558044,0.3154606223106384
0.9224011898040771,0.1940082609653473,0.8691983222961426,0.3287108540534973
0.9163498282432556,0.2071593850851059,0.875761866569519,0.31292814016342163
0.9303889870643616,0.183111310005188,0.875761866569519,0.3238489627838135
0.9388710260391235,0.1552298367023468,0.8729488849639893,0.33396556973457336
0.9494004249572754,0.14198288321495056,0.8795124292373657,0.34707823395729065
0.9469985365867615,0.13714563846588135,0.8706047534942627,0.34581953287124634
0.9572474360466003,0.1120845153927803,0.8762306571006775,0.37244582176208496
0.9710102677345276,0.08908524364233017,0.875761866569519,0.3898046314716339
0.9724743962287903,0.08172522485256195,0.8682606816291809,0.4085002541542053
0.9677891731262207,0.09347870200872421,0.8762306571006775,0.3605174422264099
0.9742313027381897,0.07809974253177643,0.8766995072364807,0.37064769864082336
0.9780380725860596,0.06607058644294739,0.8771682977676392,0.39339134097099304
0.9771596193313599,0.07054813951253891,0.8781059384346008,0.4030791223049164
0.9563689827919006,0.11943407356739044,0.8762306571006775,0.3565497100353241
0.9692533016204834,0.09529663622379303,0.8701359629631042,0.36833298206329346
0.9695461392402649,0.08450742065906525,0.8766995072364807,0.38651496171951294
0.9689604640007019,0.08463595062494278,0.8776371479034424,0.38610947132110596
0.8910688161849976,0.2775927782058716,0.875761866569519,0.31280314922332764
0.906002938747406,0.23686590790748596,0.8795124292373657,0.30516260862350464
0.9103953242301941,0.2164933681488037,0.8752930164337158,0.3178825080394745
0.912445068359375,0.20335650444030762,0.8729488849639893,0.31968191266059875
0.9270864129066467,0.186618372797966,0.8738865256309509,0.3192012906074524
0.9262942671775818,0.1900804489850998,0.8724800944328308,0.31855207681655884
0.9344837665557861,0.16240419447422028,0.8771682977676392,0.3239009976387024
0.9470605254173279,0.14331494271755219,0.8781059384346008,0.33513137698173523
0.9564200043678284,0.1241726353764534,0.875761866569519,0.34622326493263245
0.9551976323127747,0.12867052853107452,0.8752930164337158,0.3318583369255066
0.9648609161376953,0.10343680530786514,0.8790435791015625,0.3430298864841461
0.9636896252632141,0.0989140048623085,0.8818565607070923,0.35104042291641235
0.9660322070121765,0.09307847917079926,0.8804500699043274,0.3627412021160126
0.9628111124038696,0.09796598553657532,0.8743553757667542,0.3444434106349945
0.9724743962287903,0.07923156768083572,0.8837318420410156,0.3580629527568817
0.972767174243927,0.08139476925134659,0.8776371479034424,0.3754156231880188
0.9786237478256226,0.06556398421525955,0.8766995072364807,0.384484201669693
0.9639824032783508,0.09800076484680176,0.8766995072364807,0.3525390625
0.965739369392395,0.09207766503095627,0.8790435791015625,0.36152875423431396
0.9672034978866577,0.09429503232240677,0.8790435791015625,0.36833977699279785
0.9748169779777527,0.08130452781915665,0.8715424537658691,0.3821576237678528
0.9095168113708496,0.22461619973182678,0.8701359629631042,0.3413996696472168
0.9159590005874634,0.20446795225143433,0.8748241662979126,0.33850419521331787
0.9224011898040771,0.19809980690479279,0.8720112442970276,0.33517903089523315
0.9306002855300903,0.18440213799476624,0.8762306571006775,0.33119189739227295
0.9358711838722229,0.16693709790706635,0.8706047534942627,0.34534648060798645
0.9312664270401001,0.17700982093811035,0.8776371479034424,0.3406132161617279
0.9356536865234375,0.17506766319274902,0.8832629919052124,0.33162182569503784
0.941795825958252,0.1549222767353058,0.878574788570404,0.34027373790740967
0.9415033459663391,0.1498396098613739,0.8766995072364807,0.3423202633857727
0.9491079449653625,0.1364106684923172,0.875761866569519,0.3414309322834015
0.9513909220695496,0.12718385457992554,0.8766995072364807,0.3372776210308075
0.9566617608070374,0.1287057101726532,0.8823253512382507,0.3339475095272064
0.9610541462898254,0.11304624378681183,0.8790435791015625,0.3373190462589264
0.9625182747840881,0.09768395870923996,0.8804500699043274,0.348108172416687
0.9625182747840881,0.09690272808074951,0.8766995072364807,0.34989064931869507
0.9651537537574768,0.1003430038690567,0.8781059384346008,0.3416115343570709
0.9674963355064392,0.08825471997261047,0.8795124292373657,0.3464987874031067
0.9698389172554016,0.09039357304573059,0.8809189200401306,0.3496984839439392
0.9689604640007019,0.08109916001558304,0.875761866569519,0.36126387119293213
0.9575402736663818,0.11135002225637436,0.8804500699043274,0.3445484936237335
0.9636896252632141,0.09993477165699005,0.8818565607070923,0.35068461298942566
0.9645680785179138,0.09097743779420853,0.8776371479034424,0.35857075452804565
0.9718887209892273,0.08229783922433853,0.8790435791015625,0.3599337935447693
0.932650089263916,0.17157785594463348,0.8776371479034424,0.3461856245994568
0.9338213801383972,0.15961071848869324,0.8804500699043274,0.34578606486320496
0.9423133134841919,0.15625467896461487,0.8771682977676392,0.34633520245552063
0.9373353123664856,0.1614704430103302,0.8799812197685242,0.3484259843826294
0.9394559860229492,0.1554422676563263,0.8766995072364807,0.3390817940235138
0.9359461665153503,0.16242733597755432,0.8813877105712891,0.34600797295570374
0.9406259059906006,0.15283404290676117,0.8762306571006775,0.3534599244594574
0.9435507655143738,0.14582306146621704,0.8790435791015625,0.3432999551296234
